id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
3SIKHPndwImyeJHiXfDUTJ,Playing God (feat. Miles Jones),Royal,2R3nRqSEAfcBPvb9gMqwPd,"['Ali Bey', 'Miles Jones']","['6rDwKyokedcg3GOT2Z2LOi', '6IDY4QdyIdM2MmOjHPspzi']",12,1,True,0.564,0.693,11,-7.292999999999997,0,0.311,0.57,0.0,0.556,0.742,95.368,183947,4.0,2020,2020-11-13
1CeNRpJR1pqUIrzW2I7IK3,Ancient Secrets (Interlude),Royal,2R3nRqSEAfcBPvb9gMqwPd,['Ali Bey'],['6rDwKyokedcg3GOT2Z2LOi'],13,1,True,0.0,0.431,10,-17.961,0,0.0,0.892,5.28e-06,0.0,0.0,0.0,5920,0.0,2020,2020-11-13
1I9frHUKtc8qCcbIZzDGJ5,Blood in the Streets,Royal,2R3nRqSEAfcBPvb9gMqwPd,['Ali Bey'],['6rDwKyokedcg3GOT2Z2LOi'],14,1,True,0.51,0.38,4,-13.609000000000002,0,0.649,0.893,0.000549,0.111,0.295,87.507,223360,4.0,2020,2020-11-13
7smbxE0WRJARXGierNovrP,Opulence (feat. Kelly Erin Sloan),Royal,2R3nRqSEAfcBPvb9gMqwPd,"['Ali Bey', 'Kelly Erin Sloan']","['6rDwKyokedcg3GOT2Z2LOi', '7dLeCGnCBZjvzOUoapA2m2']",15,1,True,0.639,0.6890000000000001,1,-8.475,0,0.0791,0.0475,3.2299999999999986e-05,0.118,0.521,98.913,185973,4.0,2020,2020-11-13
0ugiaJIVDosZl0HAHVoiWa,Evolve Constant (Interlude),Royal,2R3nRqSEAfcBPvb9gMqwPd,['Ali Bey'],['6rDwKyokedcg3GOT2Z2LOi'],16,1,True,0.536,0.552,11,-11.975,1,0.0516,0.0206,0.000921,0.211,0.6679999999999999,98.854,15440,5.0,2020,2020-11-13
4Qga4S3Vi8DzFQazuzxpnl,Health and Happiness (feat. Kelly Erin Sloan),Royal,2R3nRqSEAfcBPvb9gMqwPd,['Ali Bey'],['6rDwKyokedcg3GOT2Z2LOi'],17,1,True,0.546,0.7090000000000001,1,-6.8210000000000015,0,0.119,0.0105,1.27e-06,0.716,0.777,83.99799999999998,230093,4.0,2020,2020-11-13
3xWPe3ycXcewcf3BolGetH,Blood on the Stage,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],1,1,False,0.523,0.675,0,-7.871,1,0.0312,0.1159999999999999,0.0,0.145,0.218,135.947,224973,4.0,2019,2019-07-12
3aEwiAogSDed7a84Y4dfEG,Against the Grain,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],2,1,False,0.45,0.6409999999999999,7,-8.856,1,0.0309,0.00104,0.0615,0.418,0.37,77.471,206238,4.0,2019,2019-07-12
1nYaRmnAlYhqrqKy7Bdw0k,Infinite Traveler,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],3,1,False,0.5820000000000001,0.7090000000000001,7,-8.658,1,0.0575,0.00205,0.00165,0.109,0.431,125.023,253432,4.0,2019,2019-07-12
7mtVgCSiG1bQyy2ZYX4wCP,Tidal Wave,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],4,1,False,0.475,0.715,4,-7.053999999999999,0,0.0336,0.000675,0.0,0.105,0.799,133.049,170982,4.0,2019,2019-07-12
4wzfE9sCerBYtLApFcpf9c,Mystery of Mine,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],5,1,False,0.583,0.542,4,-9.576,1,0.0251,0.3779999999999999,0.000106,0.2,0.373,98.1,294500,4.0,2019,2019-07-12
22J5jvvlaYgf1c9VCghPT4,American History,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],6,1,False,0.514,0.893,9,-7.838999999999999,1,0.0436,0.0229,1.04e-06,0.0898,0.361,75.513,225607,4.0,2019,2019-07-12
1huujIPMXxTSLZX9GAj2Zy,Any Place but Here,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],7,1,False,0.604,0.732,7,-8.266,1,0.0301,0.0155,8.2e-06,0.111,0.507,104.954,216574,4.0,2019,2019-07-12
3QqQnms40XgDzKgpm8JBMp,Justified,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],8,1,False,0.508,0.76,11,-9.153,0,0.0421,0.324,1.33e-06,0.1,0.501,122.481,206691,4.0,2019,2019-07-12
4jCRIo6E2xoy2gmLwl9jTl,Born in the 1970s,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],9,1,False,0.503,0.767,4,-7.725,0,0.0336,0.00522,2.49e-05,0.108,0.52,129.32,256836,4.0,2019,2019-07-12
5CSB8LObUkYnUeiAoWowPQ,The Dark & the Light,Strange Chemistry,0FAoD3KMuEtWRo7CxUAp7q,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],10,1,False,0.546,0.706,5,-8.651,1,0.0295,0.00978,0.0019199999999999,0.0655,0.695,111.232,259636,4.0,2019,2019-07-12
3AT2ekMVSuOmOVsiH6UPLt,Side Chick,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Nicho Savant', 'Vysion']","['0Ik8Ikbe7NpHu216p2Dbag', '48RI87CmYMgnNaoeZTbs3j', '4O5HqC6ulezx5DsFSLb8kR']",1,1,True,0.8290000000000001,0.708,1,-5.053,0,0.249,0.585,0.0,0.384,0.765,102.0,229043,4.0,2020,2020-09-26
16rxk3HnMPmFDhvVqSQbIn,Crusin' Thru The Dale,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Ghost']","['0Ik8Ikbe7NpHu216p2Dbag', '7DCZiSOUt9UNnexpZ3mY2E']",2,1,True,0.899,0.81,7,-5.895,1,0.352,0.484,0.0,0.4039999999999999,0.698,89.02,218731,4.0,2020,2020-09-26
6QHtfIUsUdtKPrrzNwMucy,And The Block Say,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,['DL Down3r'],['0Ik8Ikbe7NpHu216p2Dbag'],3,1,True,0.892,0.354,9,-14.311,0,0.293,0.00462,0.000139,0.102,0.088,92.454,145451,4.0,2020,2020-09-26
3XAOcTyzb2bamevqL22T5f,Suga Boom Boom,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,['DL Down3r'],['0Ik8Ikbe7NpHu216p2Dbag'],4,1,False,0.838,0.307,9,-15.069,1,0.213,0.618,0.0,0.158,0.865,95.16,172560,4.0,2020,2020-09-26
2XtcXkqkdhsAmyqyqt5APF,"Suga Boom Boom, Pt. 2","Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,['DL Down3r'],['0Ik8Ikbe7NpHu216p2Dbag'],5,1,True,0.888,0.412,8,-8.082,1,0.051,0.0975,0.0,0.296,0.959,92.011,166924,4.0,2020,2020-09-26
5AOKW9AmtYfLchlfNy0LbZ,Suga Boom Boom - The Original Freestyle,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,['DL Down3r'],['0Ik8Ikbe7NpHu216p2Dbag'],6,1,True,0.792,0.136,1,-18.613,1,0.257,0.978,0.0,0.132,0.727,94.948,175275,4.0,2020,2020-09-26
0YLEjf6Q46rJfVgBXMpNkw,Switch - I'm The Shit,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'LadyDice']","['0Ik8Ikbe7NpHu216p2Dbag', '7qSwlhUTn3nNUtKaIFpaNb']",7,1,True,0.747,0.8320000000000001,0,-6.537999999999999,1,0.0894,0.0348,0.0,0.0928,0.573,139.982,217680,4.0,2020,2020-09-26
5AlXlHa9Bs7U6S6VueyH3d,You Ain't My Homie,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,['DL Down3r'],['0Ik8Ikbe7NpHu216p2Dbag'],8,1,True,0.752,0.483,6,-9.867,1,0.0718,0.18,0.0,0.111,0.276,89.99600000000002,304924,4.0,2020,2020-09-26
5HBKmZKyqUut3aPbajyDeh,You Ain't My Homie - The Epixx Mix,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,['DL Down3r'],['0Ik8Ikbe7NpHu216p2Dbag'],9,1,True,0.6759999999999999,0.474,8,-13.75,1,0.17,0.0976,0.0,0.0456,0.89,179.947,181029,4.0,2020,2020-09-26
4tFcSJRCnboZ24meHcTxCk,When We Ride,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Pedro Blaze']","['0Ik8Ikbe7NpHu216p2Dbag', '4sPukuexpMOXO9ETluUNSq']",10,1,True,0.944,0.605,5,-10.047,0,0.127,0.235,0.0,0.0757,0.8420000000000001,96.54,223769,4.0,2020,2020-09-26
0PiwgfpoViXVWBzEsOAdnC,What If,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'LadyDice']","['0Ik8Ikbe7NpHu216p2Dbag', '7qSwlhUTn3nNUtKaIFpaNb']",11,1,False,0.772,0.733,9,-5.226,0,0.222,0.37,0.0,0.173,0.861,87.015,229469,4.0,2020,2020-09-26
3O38vs1vyWYtdKdhxvDg37,Lay You Down,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Rico The Truth']","['0Ik8Ikbe7NpHu216p2Dbag', '1S37WlspAQMqMGzKUluoVQ']",12,1,True,0.799,0.777,4,-9.775,1,0.1369999999999999,0.209,0.0,0.203,0.659,77.008,254956,4.0,2020,2020-09-26
28XWtbtOvpAnfZTVEEjw3t,Home,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Lokust Luciano']","['0Ik8Ikbe7NpHu216p2Dbag', '0Caw83xhONfCr85OYfvyq3']",13,1,True,0.705,0.515,0,-9.806,0,0.133,0.179,0.0,0.0919,0.1119999999999999,97.968,216610,4.0,2020,2020-09-26
6rFyhJ39rzEXiunhEzL5CM,Stuck In My Ways,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Jay Tablet', 'Zyme']","['0Ik8Ikbe7NpHu216p2Dbag', '08EleZvocIaQp6YDIc1Hzz', '5GpSReLqCd0tOfgq8Ngoez']",14,1,True,0.85,0.478,6,-10.591,1,0.249,0.259,0.0,0.129,0.665,103.981,240274,4.0,2020,2020-09-26
3akqGCNqni9oVjqRnl2Tl8,MoonRocks,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Young Quicks', 'Bigg Cixx']","['0Ik8Ikbe7NpHu216p2Dbag', '5WtvL5NDnjl0j1V29dpy9p', '4PaaVnnfuFyUtNORdhkDE0']",15,1,False,0.939,0.5710000000000001,3,-8.679,0,0.165,0.0726,0.0,0.0606,0.903,98.01,164571,4.0,2020,2020-09-26
1H0shctmqvrLHGNa4g3eAg,Close Ones,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,['DL Down3r'],['0Ik8Ikbe7NpHu216p2Dbag'],16,1,True,0.4679999999999999,0.708,7,-8.392999999999999,1,0.337,0.0199,0.0,0.0881,0.293,79.67699999999998,249104,1.0,2020,2020-09-26
6B2NPsEtYXjlKKucKqz0Yi,Bring The West Back,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Bigg Cixx', 'June Bug', 'X-Raided']","['0Ik8Ikbe7NpHu216p2Dbag', '4PaaVnnfuFyUtNORdhkDE0', '1rRKNf0T1Ki6lFKpYGE2rE', '3ROTuxpbVooOYY7OanW7No']",17,1,True,0.8420000000000001,0.609,8,-6.621,0,0.2269999999999999,0.0132,0.0,0.103,0.5760000000000001,95.016,235207,4.0,2020,2020-09-26
5HnOEXkSz2RVc2jDYHl33A,All Right,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,['DL Down3r'],['0Ik8Ikbe7NpHu216p2Dbag'],18,1,False,0.8859999999999999,0.735,10,-7.862999999999999,0,0.291,0.104,0.0,0.0511,0.7609999999999999,103.966,260598,4.0,2020,2020-09-26
3Bn5aArqEkSglekiQX5j38,No L's,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'Spez Loaks', 'Bigg Cixx']","['0Ik8Ikbe7NpHu216p2Dbag', '6mTG23oWohzN89MFTxzmgn', '4PaaVnnfuFyUtNORdhkDE0']",19,1,True,0.923,0.51,1,-8.137,0,0.166,0.166,0.0,0.0542,0.8240000000000001,97.999,219240,4.0,2020,2020-09-26
4Coo841yXcHnYg7aYfQBCj,Throw It Up,"Side Chick, Vol. 2",6gubOAgKOjmS233wcNuyQb,"['DL Down3r', 'LadyDice']","['0Ik8Ikbe7NpHu216p2Dbag', '7qSwlhUTn3nNUtKaIFpaNb']",20,1,True,0.529,0.893,7,-5.48,1,0.303,0.099,0.0,0.445,0.44,180.051,249454,4.0,2020,2020-09-26
6jdOLmmywxVj8PgFTMRJwh,Equestrian,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,['EverythingOShauN'],['5OTdYlGM1r6HuTFAonqq03'],1,1,True,0.611,0.509,8,-9.172,0,0.0497,0.123,0.0,0.107,0.125,97.981,259489,4.0,2020,2020-11-20
0tZ6arIQliWTH6I21CSWEF,Queen,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,['EverythingOShauN'],['5OTdYlGM1r6HuTFAonqq03'],2,1,False,0.8270000000000001,0.477,1,-6.482,1,0.0511,0.0257,0.0,0.121,0.53,102.028,144000,4.0,2020,2020-11-20
5g6qEnrRICH5pMWkOyJpZQ,LOAD MGMT,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,['EverythingOShauN'],['5OTdYlGM1r6HuTFAonqq03'],3,1,True,0.942,0.428,10,-10.039,0,0.0817,0.0164,7.9e-06,0.125,0.0998,104.079,177692,4.0,2020,2020-11-20
4HnW0KgmwaoKMRB7fCA1gK,Worldwide,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,['EverythingOShauN'],['5OTdYlGM1r6HuTFAonqq03'],4,1,True,0.7929999999999999,0.809,8,-4.096,1,0.143,0.0299,1.63e-05,0.15,0.262,162.015,180532,4.0,2020,2020-11-20
6fqTcC1wpjPg9p553mE5DK,Come and See,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,['EverythingOShauN'],['5OTdYlGM1r6HuTFAonqq03'],5,1,True,0.76,0.649,10,-4.887,0,0.0804,0.0257,0.0,0.285,0.518,126.936,247070,4.0,2020,2020-11-20
7L1RULM22o2YE1Sh3eoUW0,Sweet,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,['EverythingOShauN'],['5OTdYlGM1r6HuTFAonqq03'],6,1,True,0.745,0.7,8,-5.642,1,0.157,0.00603,0.0,0.384,0.364,111.213,162644,4.0,2020,2020-11-20
29ZNQ0zL3XHzOuU4sSVNv7,Odinma,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,['EverythingOShauN'],['5OTdYlGM1r6HuTFAonqq03'],7,1,True,0.6729999999999999,0.7240000000000001,5,-7.086,1,0.0418,0.00481,6.68e-05,0.118,0.53,92.006,240000,4.0,2020,2020-11-20
2YmRhUEYKn92GOjH2Raeb7,Let Me Know,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,"['EverythingOShauN', 'The BLK LT$']","['5OTdYlGM1r6HuTFAonqq03', '5vQ2dEejL1AmRPHKu4GkRK']",8,1,True,0.382,0.6729999999999999,10,-8.048,0,0.064,0.0115,3.81e-06,0.105,0.214,154.248,259302,4.0,2020,2020-11-20
4plPkyApqSG5EO1LAVpmMd,Whole Life,"Maybe It's Nothing, Maybe It's Everything",4EpCwthNxxIFgFuDgLifrb,"['EverythingOShauN', 'Xpress aka DJXP']","['5OTdYlGM1r6HuTFAonqq03', '4kWh85hsB1hNIe6bIpUISA']",9,1,True,0.551,0.69,7,-8.275,1,0.0635,0.0163,0.0,0.356,0.0491,82.90899999999998,277601,4.0,2020,2020-11-20
5ZnwinJWfVu0jjEFfdX4iq,Pistolas at Twenty Paces,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],1,1,False,0.204,0.81,2,-9.977,1,0.0672,0.00944,0.795,0.502,0.3389999999999999,157.217,31387,3.0,2008,2008-01-01
2mJSh9MqWPUazB2gwZ5iQF,Blessing and a Curse,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],2,1,False,0.518,0.835,5,-6.636,1,0.0393,0.1169999999999999,0.0,0.1639999999999999,0.6459999999999999,107.609,249240,4.0,2008,2008-01-01
0EA07Xyde4MOhYGdlGEteE,Now I Lay Me Down,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],3,1,False,0.484,0.7070000000000001,11,-7.922999999999999,0,0.0331,0.238,0.000145,0.1009999999999999,0.657,148.359,222373,4.0,2008,2008-01-01
5iAyyQ7AX9VnrjcfQmZ1iZ,When We Were Kings,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],4,1,False,0.521,0.5820000000000001,7,-5.433,1,0.0251,0.901,1.27e-05,0.3429999999999999,0.414,99.413,236280,4.0,2008,2008-01-01
1y3sDG2hgXpTxZZNt8cqQH,"Come, All Ye Sinners",Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],5,1,False,0.535,0.7659999999999999,0,-6.47,1,0.0281,0.638,2.060000000000001e-05,0.111,0.642,157.548,215027,4.0,2008,2008-01-01
4TvprkJEEQPBH0PHVzrwFM,Maravilla,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],6,1,False,0.412,0.764,9,-5.952999999999999,1,0.0287,0.0139999999999999,4.99e-06,0.12,0.402,141.512,259880,4.0,2008,2008-01-01
4s5U8zoMN2U5xuicXMhgRT,Tanqueray Train,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],7,1,False,0.563,0.5720000000000001,3,-6.5420000000000025,1,0.0627,0.706,0.0,0.0806,0.733,75.083,186387,4.0,2008,2008-01-01
1ZgdMzuyaPdgerRhO9k4Ii,Garden Suite,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],8,1,False,0.5870000000000001,0.893,7,-5.393,1,0.039,0.0828,1.14e-06,0.0878,0.929,149.846,220653,4.0,2008,2008-01-01
1S6YQcjJceYOWCNw02NUcI,"It's Not the Heat, It's the Humanity",Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],9,1,False,0.424,0.898,2,-6.647,0,0.0513,0.0172,1.5e-06,0.121,0.5489999999999999,118.822,269720,4.0,2008,2008-01-01
3AHhi4xNxNF3Uzsx4qtfuh,Sing for the Sorrow,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],10,1,False,0.764,0.325,7,-8.923,1,0.0306,0.8240000000000001,0.000612,0.0786,0.487,148.916,210067,3.0,2008,2008-01-01
4CPs7DUCQ8om5TNZiDlgod,Pins & Needles,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],11,1,False,0.302,0.833,11,-6.662999999999999,0,0.0555,0.045,0.0,0.122,0.422,146.58100000000005,273880,4.0,2008,2008-01-01
5lbzuLFIsbPzuRMJNyhgjj,Ab Ovo Usque Ad Mala,Casting Shadows Tall As Giants,3Gm1roLnpY4zcPY76NpW1t,"['Have Gun, Will Travel']",['7jk7YbpAi91FVbJttPli4B'],12,1,False,0.478,0.769,11,-7.343,0,0.0287,0.3379999999999999,0.000336,0.0856,0.521,157.036,292573,4.0,2008,2008-01-01
0b0IzSpW5J3EFy2wyrUsgM,Stand As One,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,"['J.Dollaz', ""CLE'PH""]","['2d9QnrTr95ur7T2EfDXCl8', '3B3kyFOt3ZDMw9wvTus3T9']",1,1,True,0.578,0.56,10,-8.44,1,0.3289999999999999,0.165,0.0,0.4320000000000001,0.37,88.542,195425,4.0,2020,2020-11-06
0qlYsw8GerSXnhhNRPhRJd,Make It Out,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,"['J.Dollaz', ""N'yce""]","['2d9QnrTr95ur7T2EfDXCl8', '6DhaAaPkjnSoUbyLdrgRTF']",2,1,True,0.556,0.612,7,-9.577,1,0.3389999999999999,0.0631,0.0,0.064,0.556,110.213,173712,5.0,2020,2020-11-06
67sBYACiWMBsma0W7jUG2J,Heart Guarded,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,"['J.Dollaz', 'Oun-P']","['2d9QnrTr95ur7T2EfDXCl8', '7frsYE3iyDPVnWE7PI4p8f']",3,1,True,0.787,0.7509999999999999,5,-5.359,1,0.301,0.33,0.0,0.0815,0.503,89.99,224026,4.0,2020,2020-11-06
1f08VAGGWjt6shoHUFvgdz,interlude,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,['J.Dollaz'],['2d9QnrTr95ur7T2EfDXCl8'],4,1,True,0.667,0.4429999999999999,7,-12.626,1,0.677,0.922,0.0,0.52,0.6659999999999999,100.026,93414,3.0,2020,2020-11-06
1igMe2pFcwVkljYizjSC3z,Know That Your Great,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,['J.Dollaz'],['2d9QnrTr95ur7T2EfDXCl8'],5,1,True,0.6679999999999999,0.6920000000000001,7,-7.33,1,0.5720000000000001,0.5589999999999999,0.0,0.349,0.523,81.97,167941,4.0,2020,2020-11-06
2hWBdP4ZIJzvX816IH8VWg,Death Of A King,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,['J.Dollaz'],['2d9QnrTr95ur7T2EfDXCl8'],6,1,True,0.792,0.413,2,-7.705,1,0.114,0.0716,6.75e-06,0.0934,0.0779,96.056,240039,4.0,2020,2020-11-06
4f7m8mWtSmw2cWFHxka1M9,Natural Beauty Glow,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,"['J.Dollaz', 'Lady Ze']","['2d9QnrTr95ur7T2EfDXCl8', '0YisyNV8ZfGtLtR3Tzq9OY']",7,1,True,0.792,0.636,8,-6.97,1,0.0428,0.0472,0.000208,0.104,0.173,107.006,168464,4.0,2020,2020-11-06
6eSH3QCOOsDRVMdzSxEJfZ,IN TIME,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,"['J.Dollaz', 'CARMI']","['2d9QnrTr95ur7T2EfDXCl8', '1GWPyBKjzKgzfVTUV7OrP5']",8,1,True,0.612,0.5579999999999999,6,-8.794,0,0.214,0.575,9.96e-05,0.337,0.1369999999999999,89.20200000000001,154540,4.0,2020,2020-11-06
1Ozxb99Drqu7e0IY3UUHxF,Cole Winter Freestyle,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,['J.Dollaz'],['2d9QnrTr95ur7T2EfDXCl8'],9,1,True,0.905,0.672,1,-8.05,0,0.25,0.0045299999999999,1.04e-05,0.2239999999999999,0.292,145.05,131004,4.0,2020,2020-11-06
4GOgkMZKhpraKF30vGYjeF,Last Dance,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,"['J.Dollaz', 'J. Renée']","['2d9QnrTr95ur7T2EfDXCl8', '7nGMaeghDT06DSlhFdvC8Y']",10,1,True,0.594,0.596,7,-8.434,1,0.347,0.259,0.0,0.108,0.286,150.084,194299,4.0,2020,2020-11-06
3Coh0T73wGkrepZnkcOncY,America,Keeping That Same Energy,3032oPPZOB4HuY0oAXQOm4,"['J.Dollaz', 'Eli Zion']","['2d9QnrTr95ur7T2EfDXCl8', '4JloujeXkyeifo2c286DcN']",11,1,True,0.546,0.726,7,-6.04,0,0.181,0.12,0.0,0.106,0.1119999999999999,91.498,201290,4.0,2020,2020-11-06
15GHhGfE98megoHbyANkFi,The Golden Era (Intro),The Golden Era,2Ht468HghHGfNxRTDtH9f1,['NATTY TURNA'],['2broo49fmd9ReklBUalHyZ'],1,1,True,0.484,0.904,5,-8.19,0,0.644,0.166,0.0,0.1,0.6809999999999999,169.86700000000005,172382,4.0,2020,2020-11-16
6cgymfxDyHLMZ0zj0wHiU3,Methadone,The Golden Era,2Ht468HghHGfNxRTDtH9f1,['NATTY TURNA'],['2broo49fmd9ReklBUalHyZ'],2,1,True,0.5329999999999999,0.8809999999999999,6,-6.061,1,0.31,0.00157,0.0,0.565,0.418,94.881,225879,4.0,2020,2020-11-16
4YLwsGCGaqWOtMa7XKGnmI,I'm Telling You,The Golden Era,2Ht468HghHGfNxRTDtH9f1,['NATTY TURNA'],['2broo49fmd9ReklBUalHyZ'],3,1,True,0.352,0.923,4,-6.242000000000001,0,0.515,0.00519,0.0,0.3389999999999999,0.303,169.955,274921,4.0,2020,2020-11-16
2D5uEzcHCQXD5DLNV3LHfy,Apt. 6j,The Golden Era,2Ht468HghHGfNxRTDtH9f1,['NATTY TURNA'],['2broo49fmd9ReklBUalHyZ'],4,1,True,0.424,0.932,7,-5.879,1,0.503,0.00451,0.0,0.498,0.407,94.324,303155,4.0,2020,2020-11-16
0ACauRA9Xl7XiBQdDGQpuv,The R,The Golden Era,2Ht468HghHGfNxRTDtH9f1,['NATTY TURNA'],['2broo49fmd9ReklBUalHyZ'],5,1,False,0.479,0.255,0,-21.405,1,0.451,0.892,0.0,0.177,0.7290000000000001,187.128,111451,4.0,2020,2020-11-16
6UjdxrdZEE3dbSTkZudM9l,Rhymes I Say,The Golden Era,2Ht468HghHGfNxRTDtH9f1,['NATTY TURNA'],['2broo49fmd9ReklBUalHyZ'],6,1,True,0.516,0.746,8,-6.075,0,0.205,0.0277,0.0,0.111,0.176,92.211,227365,4.0,2020,2020-11-16
01AZMAAh9I8oREbHsBKwE7,Natty Been Nice My Whole Life,The Golden Era,2Ht468HghHGfNxRTDtH9f1,['NATTY TURNA'],['2broo49fmd9ReklBUalHyZ'],7,1,True,0.6679999999999999,0.887,7,-6.687,1,0.305,0.0361,0.0,0.3829999999999999,0.531,89.72200000000002,249658,4.0,2020,2020-11-16
